index,MOF,node 1,node 2,edge,topo,UG,UG_five_level
13088,sym_3_on_4_sym_8_mc_9_L_1,sym_3_on_4,sym_8_mc_9,L_1,the,6.914,Bad
13089,sym_3_on_4_sym_8_mc_9_L_20,sym_3_on_4,sym_8_mc_9,L_20,the,16.19,Average
13090,sym_3_on_4_sym_8_mc_9_L_21,sym_3_on_4,sym_8_mc_9,L_21,the,16.369,Average
13091,sym_3_on_4_sym_8_mc_9_L_22,sym_3_on_4,sym_8_mc_9,L_22,the,16.448,Average
13092,sym_3_on_4_sym_8_mc_9_L_23,sym_3_on_4,sym_8_mc_9,L_23,the,17.415,Average
13093,sym_3_on_4_sym_8_mc_9_L_24,sym_3_on_4,sym_8_mc_9,L_24,the,18.273,Average
13094,sym_3_on_4_sym_8_mc_9_L_25,sym_3_on_4,sym_8_mc_9,L_25,the,17.987,Average
13095,sym_3_on_4_sym_8_mc_9_L_26,sym_3_on_4,sym_8_mc_9,L_26,the,16.883,Average
13096,sym_3_on_4_sym_8_mc_9_L_27,sym_3_on_4,sym_8_mc_9,L_27,the,19.708,Good
13097,sym_3_on_4_sym_8_mc_9_L_28,sym_3_on_4,sym_8_mc_9,L_28,the,17.208,Average
13098,sym_3_on_4_sym_8_mc_9_L_29,sym_3_on_4,sym_8_mc_9,L_29,the,19.513,Average
13099,sym_3_on_4_sym_8_mc_9_L_2,sym_3_on_4,sym_8_mc_9,L_2,the,8.194,Bad
13100,sym_3_on_4_sym_8_mc_9_L_30,sym_3_on_4,sym_8_mc_9,L_30,the,18.838,Average
13101,sym_3_on_4_sym_8_mc_9_L_31,sym_3_on_4,sym_8_mc_9,L_31,the,17.551,Average
13102,sym_3_on_4_sym_8_mc_9_L_32,sym_3_on_4,sym_8_mc_9,L_32,the,20.142,Good
13103,sym_3_on_4_sym_8_mc_9_L_33,sym_3_on_4,sym_8_mc_9,L_33,the,19.979,Good
13104,sym_3_on_4_sym_8_mc_9_L_34,sym_3_on_4,sym_8_mc_9,L_34,the,21.401,Good
13105,sym_3_on_4_sym_8_mc_9_L_35,sym_3_on_4,sym_8_mc_9,L_35,the,20.547,Good
13106,sym_3_on_4_sym_8_mc_9_L_36,sym_3_on_4,sym_8_mc_9,L_36,the,20.412,Good
13107,sym_3_on_4_sym_8_mc_9_L_37,sym_3_on_4,sym_8_mc_9,L_37,the,21.587,Good
13108,sym_3_on_4_sym_8_mc_9_L_38,sym_3_on_4,sym_8_mc_9,L_38,the,21.22,Good
13109,sym_3_on_4_sym_8_mc_9_L_39,sym_3_on_4,sym_8_mc_9,L_39,the,22.517,Good
13110,sym_3_on_4_sym_8_mc_9_L_3,sym_3_on_4,sym_8_mc_9,L_3,the,9.483,Bad
13111,sym_3_on_4_sym_8_mc_9_L_40,sym_3_on_4,sym_8_mc_9,L_40,the,21.908,Good
13112,sym_3_on_4_sym_8_mc_9_L_41,sym_3_on_4,sym_8_mc_9,L_41,the,23.126,Good
13113,sym_3_on_4_sym_8_mc_9_L_42,sym_3_on_4,sym_8_mc_9,L_42,the,21.797,Good
13114,sym_3_on_4_sym_8_mc_9_L_43,sym_3_on_4,sym_8_mc_9,L_43,the,25.227,Good
13115,sym_3_on_4_sym_8_mc_9_L_44,sym_3_on_4,sym_8_mc_9,L_44,the,24.66,Good
13116,sym_3_on_4_sym_8_mc_9_L_45,sym_3_on_4,sym_8_mc_9,L_45,the,23.09,Good
13117,sym_3_on_4_sym_8_mc_9_L_46,sym_3_on_4,sym_8_mc_9,L_46,the,28.273,Excellent
13118,sym_3_on_4_sym_8_mc_9_L_47,sym_3_on_4,sym_8_mc_9,L_47,the,28.372,Excellent
13119,sym_3_on_4_sym_8_mc_9_L_4,sym_3_on_4,sym_8_mc_9,L_4,the,9.12,Bad
13120,sym_3_on_4_sym_8_mc_9_L_5,sym_3_on_4,sym_8_mc_9,L_5,the,8.755,Bad
13121,sym_3_on_4_sym_8_mc_9_L_6,sym_3_on_4,sym_8_mc_9,L_6,the,8.837,Bad
13122,sym_3_on_4_sym_8_mc_9_L_7,sym_3_on_4,sym_8_mc_9,L_7,the,9.761,Bad
13123,sym_3_on_4_sym_8_mc_9_L_8,sym_3_on_4,sym_8_mc_9,L_8,the,9.693,Bad
13124,sym_3_on_4_sym_8_mc_9_L_9,sym_3_on_4,sym_8_mc_9,L_9,the,9.467,Bad
13125,sym_3_on_5_sym_8_mc_7__,sym_3_on_5,sym_8_mc_7,,the,5.85,Bad
13126,sym_3_on_5_sym_8_mc_7_L_10,sym_3_on_5,sym_8_mc_7,L_10,the,11.26,Poor
13127,sym_3_on_5_sym_8_mc_7_L_11,sym_3_on_5,sym_8_mc_7,L_11,the,10.874,Poor
13128,sym_3_on_5_sym_8_mc_7_L_12,sym_3_on_5,sym_8_mc_7,L_12,the,12.76,Poor
13129,sym_3_on_5_sym_8_mc_7_L_13,sym_3_on_5,sym_8_mc_7,L_13,the,11.943,Poor
13130,sym_3_on_5_sym_8_mc_7_L_14,sym_3_on_5,sym_8_mc_7,L_14,the,14.494,Poor
13131,sym_3_on_5_sym_8_mc_7_L_15,sym_3_on_5,sym_8_mc_7,L_15,the,14.434,Poor
13132,sym_3_on_5_sym_8_mc_7_L_16,sym_3_on_5,sym_8_mc_7,L_16,the,16.557,Average
13133,sym_3_on_5_sym_8_mc_7_L_17,sym_3_on_5,sym_8_mc_7,L_17,the,15.659,Average
13134,sym_3_on_5_sym_8_mc_7_L_18,sym_3_on_5,sym_8_mc_7,L_18,the,14.84,Average
13135,sym_3_on_5_sym_8_mc_7_L_19,sym_3_on_5,sym_8_mc_7,L_19,the,18.183,Average
13136,sym_3_on_5_sym_8_mc_7_L_1,sym_3_on_5,sym_8_mc_7,L_1,the,9.24,Bad
13137,sym_3_on_5_sym_8_mc_7_L_20,sym_3_on_5,sym_8_mc_7,L_20,the,17.538,Average
13138,sym_3_on_5_sym_8_mc_7_L_21,sym_3_on_5,sym_8_mc_7,L_21,the,6.238,Bad
13139,sym_3_on_5_sym_8_mc_7_L_22,sym_3_on_5,sym_8_mc_7,L_22,the,17.315,Average
13140,sym_3_on_5_sym_8_mc_7_L_23,sym_3_on_5,sym_8_mc_7,L_23,the,18.361,Average
13141,sym_3_on_5_sym_8_mc_7_L_24,sym_3_on_5,sym_8_mc_7,L_24,the,19.066,Average
13142,sym_3_on_5_sym_8_mc_7_L_25,sym_3_on_5,sym_8_mc_7,L_25,the,19,Average
13143,sym_3_on_5_sym_8_mc_7_L_26,sym_3_on_5,sym_8_mc_7,L_26,the,17.587,Average
13144,sym_3_on_5_sym_8_mc_7_L_27,sym_3_on_5,sym_8_mc_7,L_27,the,21.773,Good
13145,sym_3_on_5_sym_8_mc_7_L_28,sym_3_on_5,sym_8_mc_7,L_28,the,18.254,Average
13146,sym_3_on_5_sym_8_mc_7_L_29,sym_3_on_5,sym_8_mc_7,L_29,the,21.595,Good
13147,sym_3_on_5_sym_8_mc_7_L_2,sym_3_on_5,sym_8_mc_7,L_2,the,10.125,Poor
13148,sym_3_on_5_sym_8_mc_7_L_30,sym_3_on_5,sym_8_mc_7,L_30,the,20.65,Good
13149,sym_3_on_5_sym_8_mc_7_L_31,sym_3_on_5,sym_8_mc_7,L_31,the,18.399,Average
13150,sym_3_on_5_sym_8_mc_7_L_32,sym_3_on_5,sym_8_mc_7,L_32,the,21.13,Good
13151,sym_3_on_5_sym_8_mc_7_L_33,sym_3_on_5,sym_8_mc_7,L_33,the,21.088,Good
13152,sym_3_on_5_sym_8_mc_7_L_34,sym_3_on_5,sym_8_mc_7,L_34,the,22.8,Good
13153,sym_3_on_5_sym_8_mc_7_L_35,sym_3_on_5,sym_8_mc_7,L_35,the,21.69,Good
13154,sym_3_on_5_sym_8_mc_7_L_36,sym_3_on_5,sym_8_mc_7,L_36,the,21.096,Good
13155,sym_3_on_5_sym_8_mc_7_L_37,sym_3_on_5,sym_8_mc_7,L_37,the,23.301,Good
13156,sym_3_on_5_sym_8_mc_7_L_38,sym_3_on_5,sym_8_mc_7,L_38,the,22.524,Good
13157,sym_3_on_5_sym_8_mc_7_L_39,sym_3_on_5,sym_8_mc_7,L_39,the,23.438,Good
13158,sym_3_on_5_sym_8_mc_7_L_3,sym_3_on_5,sym_8_mc_7,L_3,the,11.445,Poor
13159,sym_3_on_5_sym_8_mc_7_L_40,sym_3_on_5,sym_8_mc_7,L_40,the,22.838,Good
13160,sym_3_on_5_sym_8_mc_7_L_41,sym_3_on_5,sym_8_mc_7,L_41,the,23.459,Good
13161,sym_3_on_5_sym_8_mc_7_L_42,sym_3_on_5,sym_8_mc_7,L_42,the,22.555,Good
13162,sym_3_on_5_sym_8_mc_7_L_43,sym_3_on_5,sym_8_mc_7,L_43,the,26.2,Excellent
13163,sym_3_on_5_sym_8_mc_7_L_44,sym_3_on_5,sym_8_mc_7,L_44,the,24.704,Good
13164,sym_3_on_5_sym_8_mc_7_L_45,sym_3_on_5,sym_8_mc_7,L_45,the,23.533,Good
13165,sym_3_on_5_sym_8_mc_7_L_46,sym_3_on_5,sym_8_mc_7,L_46,the,29.016,Excellent
13166,sym_3_on_5_sym_8_mc_7_L_47,sym_3_on_5,sym_8_mc_7,L_47,the,29.24,Excellent
13167,sym_3_on_5_sym_8_mc_7_L_4,sym_3_on_5,sym_8_mc_7,L_4,the,10.416,Poor
13168,sym_3_on_5_sym_8_mc_7_L_5,sym_3_on_5,sym_8_mc_7,L_5,the,9.864,Poor
13169,sym_3_on_5_sym_8_mc_7_L_6,sym_3_on_5,sym_8_mc_7,L_6,the,10.616,Poor
13170,sym_3_on_5_sym_8_mc_7_L_7,sym_3_on_5,sym_8_mc_7,L_7,the,10.9,Poor
13171,sym_3_on_5_sym_8_mc_7_L_8,sym_3_on_5,sym_8_mc_7,L_8,the,10.024,Poor
13172,sym_3_on_5_sym_8_mc_7_L_9,sym_3_on_5,sym_8_mc_7,L_9,the,10.226,Poor
13173,sym_3_on_5_sym_8_mc_8__,sym_3_on_5,sym_8_mc_8,,the,8.712,Bad
13174,sym_3_on_5_sym_8_mc_8_L_10,sym_3_on_5,sym_8_mc_8,L_10,the,14.363,Poor
13175,sym_3_on_5_sym_8_mc_8_L_11,sym_3_on_5,sym_8_mc_8,L_11,the,13.528,Poor
13176,sym_3_on_5_sym_8_mc_8_L_12,sym_3_on_5,sym_8_mc_8,L_12,the,15.892,Average
13177,sym_3_on_5_sym_8_mc_8_L_13,sym_3_on_5,sym_8_mc_8,L_13,the,15.087,Average
13178,sym_3_on_5_sym_8_mc_8_L_14,sym_3_on_5,sym_8_mc_8,L_14,the,17.778,Average
13179,sym_3_on_5_sym_8_mc_8_L_15,sym_3_on_5,sym_8_mc_8,L_15,the,17.114,Average
13180,sym_3_on_5_sym_8_mc_8_L_16,sym_3_on_5,sym_8_mc_8,L_16,the,20.092,Good
13181,sym_3_on_5_sym_8_mc_8_L_17,sym_3_on_5,sym_8_mc_8,L_17,the,17.478,Average
13182,sym_3_on_5_sym_8_mc_8_L_18,sym_3_on_5,sym_8_mc_8,L_18,the,17.458,Average
13183,sym_3_on_5_sym_8_mc_8_L_19,sym_3_on_5,sym_8_mc_8,L_19,the,21.451,Good
13184,sym_3_on_5_sym_8_mc_8_L_1,sym_3_on_5,sym_8_mc_8,L_1,the,11.595,Poor
13185,sym_3_on_5_sym_8_mc_8_L_20,sym_3_on_5,sym_8_mc_8,L_20,the,21.119,Good
13186,sym_3_on_5_sym_8_mc_8_L_21,sym_3_on_5,sym_8_mc_8,L_21,the,17.845,Average
13187,sym_3_on_5_sym_8_mc_8_L_22,sym_3_on_5,sym_8_mc_8,L_22,the,19.399,Average
13188,sym_3_on_5_sym_8_mc_8_L_23,sym_3_on_5,sym_8_mc_8,L_23,the,21.239,Good
13189,sym_3_on_5_sym_8_mc_8_L_24,sym_3_on_5,sym_8_mc_8,L_24,the,22.889,Good
13190,sym_3_on_5_sym_8_mc_8_L_25,sym_3_on_5,sym_8_mc_8,L_25,the,22.671,Good
13191,sym_3_on_5_sym_8_mc_8_L_26,sym_3_on_5,sym_8_mc_8,L_26,the,21.295,Good
13192,sym_3_on_5_sym_8_mc_8_L_27,sym_3_on_5,sym_8_mc_8,L_27,the,25.406,Good
13193,sym_3_on_5_sym_8_mc_8_L_28,sym_3_on_5,sym_8_mc_8,L_28,the,20.996,Good
13194,sym_3_on_5_sym_8_mc_8_L_29,sym_3_on_5,sym_8_mc_8,L_29,the,24.35,Good
13195,sym_3_on_5_sym_8_mc_8_L_2,sym_3_on_5,sym_8_mc_8,L_2,the,13.376,Poor
13196,sym_3_on_5_sym_8_mc_8_L_30,sym_3_on_5,sym_8_mc_8,L_30,the,23.196,Good
13197,sym_3_on_5_sym_8_mc_8_L_31,sym_3_on_5,sym_8_mc_8,L_31,the,19.043,Average
13198,sym_3_on_5_sym_8_mc_8_L_32,sym_3_on_5,sym_8_mc_8,L_32,the,24.882,Good
13199,sym_3_on_5_sym_8_mc_8_L_33,sym_3_on_5,sym_8_mc_8,L_33,the,24.691,Good
13200,sym_3_on_5_sym_8_mc_8_L_34,sym_3_on_5,sym_8_mc_8,L_34,the,26.528,Excellent
13201,sym_3_on_5_sym_8_mc_8_L_35,sym_3_on_5,sym_8_mc_8,L_35,the,25.578,Good
13202,sym_3_on_5_sym_8_mc_8_L_36,sym_3_on_5,sym_8_mc_8,L_36,the,23.303,Good
13203,sym_3_on_5_sym_8_mc_8_L_37,sym_3_on_5,sym_8_mc_8,L_37,the,26.83,Excellent
13204,sym_3_on_5_sym_8_mc_8_L_38,sym_3_on_5,sym_8_mc_8,L_38,the,26.346,Excellent
13205,sym_3_on_5_sym_8_mc_8_L_39,sym_3_on_5,sym_8_mc_8,L_39,the,27.22,Excellent
13206,sym_3_on_5_sym_8_mc_8_L_3,sym_3_on_5,sym_8_mc_8,L_3,the,14.288,Poor
13207,sym_3_on_5_sym_8_mc_8_L_40,sym_3_on_5,sym_8_mc_8,L_40,the,26.512,Excellent
13208,sym_3_on_5_sym_8_mc_8_L_41,sym_3_on_5,sym_8_mc_8,L_41,the,27.964,Excellent
13209,sym_3_on_5_sym_8_mc_8_L_42,sym_3_on_5,sym_8_mc_8,L_42,the,26.503,Excellent
13210,sym_3_on_5_sym_8_mc_8_L_43,sym_3_on_5,sym_8_mc_8,L_43,the,29.725,Excellent
13211,sym_3_on_5_sym_8_mc_8_L_44,sym_3_on_5,sym_8_mc_8,L_44,the,28.957,Excellent
13212,sym_3_on_5_sym_8_mc_8_L_45,sym_3_on_5,sym_8_mc_8,L_45,the,27.491,Excellent
13213,sym_3_on_5_sym_8_mc_8_L_46,sym_3_on_5,sym_8_mc_8,L_46,the,33.151,Excellent
13214,sym_3_on_5_sym_8_mc_8_L_47,sym_3_on_5,sym_8_mc_8,L_47,the,33.06,Excellent
13215,sym_3_on_5_sym_8_mc_8_L_4,sym_3_on_5,sym_8_mc_8,L_4,the,11.923,Poor
13216,sym_3_on_5_sym_8_mc_8_L_5,sym_3_on_5,sym_8_mc_8,L_5,the,12.33,Poor
13217,sym_3_on_5_sym_8_mc_8_L_6,sym_3_on_5,sym_8_mc_8,L_6,the,13.037,Poor
13218,sym_3_on_5_sym_8_mc_8_L_7,sym_3_on_5,sym_8_mc_8,L_7,the,13.529,Poor
13219,sym_3_on_5_sym_8_mc_8_L_8,sym_3_on_5,sym_8_mc_8,L_8,the,13.631,Poor
13220,sym_3_on_5_sym_8_mc_8_L_9,sym_3_on_5,sym_8_mc_8,L_9,the,13.161,Poor
13221,sym_3_on_5_sym_8_mc_9__,sym_3_on_5,sym_8_mc_9,,the,4.865,Bad
13222,sym_3_on_5_sym_8_mc_9_L_10,sym_3_on_5,sym_8_mc_9,L_10,the,10.704,Poor
13223,sym_3_on_5_sym_8_mc_9_L_11,sym_3_on_5,sym_8_mc_9,L_11,the,10.352,Poor
13224,sym_3_on_5_sym_8_mc_9_L_12,sym_3_on_5,sym_8_mc_9,L_12,the,11.795,Poor
13225,sym_3_on_5_sym_8_mc_9_L_13,sym_3_on_5,sym_8_mc_9,L_13,the,11.071,Poor
13226,sym_3_on_5_sym_8_mc_9_L_14,sym_3_on_5,sym_8_mc_9,L_14,the,12.837,Poor
13227,sym_3_on_5_sym_8_mc_9_L_15,sym_3_on_5,sym_8_mc_9,L_15,the,12.759,Poor
13228,sym_3_on_5_sym_8_mc_9_L_16,sym_3_on_5,sym_8_mc_9,L_16,the,14.925,Average
13229,sym_3_on_5_sym_8_mc_9_L_17,sym_3_on_5,sym_8_mc_9,L_17,the,14.651,Average
13230,sym_3_on_5_sym_8_mc_9_L_18,sym_3_on_5,sym_8_mc_9,L_18,the,14.044,Poor
13231,sym_3_on_5_sym_8_mc_9_L_19,sym_3_on_5,sym_8_mc_9,L_19,the,17.127,Average
13232,sym_3_on_5_sym_8_mc_9_L_1,sym_3_on_5,sym_8_mc_9,L_1,the,7.369,Bad
13233,sym_3_on_5_sym_8_mc_9_L_20,sym_3_on_5,sym_8_mc_9,L_20,the,16.693,Average
13234,sym_3_on_5_sym_8_mc_9_L_21,sym_3_on_5,sym_8_mc_9,L_21,the,16.641,Average
13235,sym_3_on_5_sym_8_mc_9_L_22,sym_3_on_5,sym_8_mc_9,L_22,the,17.057,Average
13236,sym_3_on_5_sym_8_mc_9_L_23,sym_3_on_5,sym_8_mc_9,L_23,the,17.905,Average
13237,sym_3_on_5_sym_8_mc_9_L_24,sym_3_on_5,sym_8_mc_9,L_24,the,18.884,Average
13238,sym_3_on_5_sym_8_mc_9_L_25,sym_3_on_5,sym_8_mc_9,L_25,the,18.428,Average
13239,sym_3_on_5_sym_8_mc_9_L_26,sym_3_on_5,sym_8_mc_9,L_26,the,17.193,Average
13240,sym_3_on_5_sym_8_mc_9_L_27,sym_3_on_5,sym_8_mc_9,L_27,the,20.301,Good
13241,sym_3_on_5_sym_8_mc_9_L_28,sym_3_on_5,sym_8_mc_9,L_28,the,17.876,Average
13242,sym_3_on_5_sym_8_mc_9_L_29,sym_3_on_5,sym_8_mc_9,L_29,the,20.016,Good
13243,sym_3_on_5_sym_8_mc_9_L_2,sym_3_on_5,sym_8_mc_9,L_2,the,8.807,Bad
13244,sym_3_on_5_sym_8_mc_9_L_30,sym_3_on_5,sym_8_mc_9,L_30,the,19.504,Average
13245,sym_3_on_5_sym_8_mc_9_L_31,sym_3_on_5,sym_8_mc_9,L_31,the,18.125,Average
13246,sym_3_on_5_sym_8_mc_9_L_32,sym_3_on_5,sym_8_mc_9,L_32,the,20.608,Good
13247,sym_3_on_5_sym_8_mc_9_L_33,sym_3_on_5,sym_8_mc_9,L_33,the,20.559,Good
13248,sym_3_on_5_sym_8_mc_9_L_34,sym_3_on_5,sym_8_mc_9,L_34,the,21.913,Good
13249,sym_3_on_5_sym_8_mc_9_L_35,sym_3_on_5,sym_8_mc_9,L_35,the,21.17,Good
13250,sym_3_on_5_sym_8_mc_9_L_36,sym_3_on_5,sym_8_mc_9,L_36,the,20.848,Good
13251,sym_3_on_5_sym_8_mc_9_L_37,sym_3_on_5,sym_8_mc_9,L_37,the,22.266,Good
13252,sym_3_on_5_sym_8_mc_9_L_38,sym_3_on_5,sym_8_mc_9,L_38,the,21.849,Good
13253,sym_3_on_5_sym_8_mc_9_L_39,sym_3_on_5,sym_8_mc_9,L_39,the,23.065,Good
13254,sym_3_on_5_sym_8_mc_9_L_3,sym_3_on_5,sym_8_mc_9,L_3,the,10.077,Poor
13255,sym_3_on_5_sym_8_mc_9_L_40,sym_3_on_5,sym_8_mc_9,L_40,the,22.322,Good
13256,sym_3_on_5_sym_8_mc_9_L_41,sym_3_on_5,sym_8_mc_9,L_41,the,23.846,Good
13257,sym_3_on_5_sym_8_mc_9_L_42,sym_3_on_5,sym_8_mc_9,L_42,the,22.36,Good
13258,sym_3_on_5_sym_8_mc_9_L_43,sym_3_on_5,sym_8_mc_9,L_43,the,25.851,Good
13259,sym_3_on_5_sym_8_mc_9_L_44,sym_3_on_5,sym_8_mc_9,L_44,the,25.138,Good
13260,sym_3_on_5_sym_8_mc_9_L_45,sym_3_on_5,sym_8_mc_9,L_45,the,23.643,Good
13261,sym_3_on_5_sym_8_mc_9_L_46,sym_3_on_5,sym_8_mc_9,L_46,the,29.014,Excellent
13262,sym_3_on_5_sym_8_mc_9_L_47,sym_3_on_5,sym_8_mc_9,L_47,the,29.008,Excellent
13263,sym_3_on_5_sym_8_mc_9_L_4,sym_3_on_5,sym_8_mc_9,L_4,the,9.824,Poor
13264,sym_3_on_5_sym_8_mc_9_L_5,sym_3_on_5,sym_8_mc_9,L_5,the,9.044,Bad
13265,sym_3_on_5_sym_8_mc_9_L_6,sym_3_on_5,sym_8_mc_9,L_6,the,9.629,Bad
13266,sym_3_on_5_sym_8_mc_9_L_7,sym_3_on_5,sym_8_mc_9,L_7,the,10.266,Poor
13267,sym_3_on_5_sym_8_mc_9_L_8,sym_3_on_5,sym_8_mc_9,L_8,the,10.058,Poor
13268,sym_3_on_5_sym_8_mc_9_L_9,sym_3_on_5,sym_8_mc_9,L_9,the,10.15,Poor
13270,sym_5_mc_2_sym_7_mc_4__,sym_5_mc_2,sym_7_mc_4,,tpt,3.782,Bad
13271,sym_5_mc_2_sym_7_mc_4_L_10,sym_5_mc_2,sym_7_mc_4,L_10,tpt,9.072,Bad
13272,sym_5_mc_2_sym_7_mc_4_L_11,sym_5_mc_2,sym_7_mc_4,L_11,tpt,8.418,Bad
13273,sym_5_mc_2_sym_7_mc_4_L_12,sym_5_mc_2,sym_7_mc_4,L_12,tpt,10.252,Poor
13274,sym_5_mc_2_sym_7_mc_4_L_13,sym_5_mc_2,sym_7_mc_4,L_13,tpt,9.409,Bad
13275,sym_5_mc_2_sym_7_mc_4_L_14,sym_5_mc_2,sym_7_mc_4,L_14,tpt,11.282,Poor
13276,sym_5_mc_2_sym_7_mc_4_L_15,sym_5_mc_2,sym_7_mc_4,L_15,tpt,11.038,Poor
13277,sym_5_mc_2_sym_7_mc_4_L_16,sym_5_mc_2,sym_7_mc_4,L_16,tpt,13.272,Poor
13278,sym_5_mc_2_sym_7_mc_4_L_17,sym_5_mc_2,sym_7_mc_4,L_17,tpt,13.218,Poor
13279,sym_5_mc_2_sym_7_mc_4_L_18,sym_5_mc_2,sym_7_mc_4,L_18,tpt,12.388,Poor
13280,sym_5_mc_2_sym_7_mc_4_L_19,sym_5_mc_2,sym_7_mc_4,L_19,tpt,15.485,Average
13281,sym_5_mc_2_sym_7_mc_4_L_1,sym_5_mc_2,sym_7_mc_4,L_1,tpt,6.355,Bad
13282,sym_5_mc_2_sym_7_mc_4_L_20,sym_5_mc_2,sym_7_mc_4,L_20,tpt,15.246,Average
13283,sym_5_mc_2_sym_7_mc_4_L_21,sym_5_mc_2,sym_7_mc_4,L_21,tpt,14.764,Average
13284,sym_5_mc_2_sym_7_mc_4_L_22,sym_5_mc_2,sym_7_mc_4,L_22,tpt,15.601,Average
13285,sym_5_mc_2_sym_7_mc_4_L_23,sym_5_mc_2,sym_7_mc_4,L_23,tpt,16.458,Average
13286,sym_5_mc_2_sym_7_mc_4_L_24,sym_5_mc_2,sym_7_mc_4,L_24,tpt,17.356,Average
13287,sym_5_mc_2_sym_7_mc_4_L_25,sym_5_mc_2,sym_7_mc_4,L_25,tpt,16.749,Average
13288,sym_5_mc_2_sym_7_mc_4_L_26,sym_5_mc_2,sym_7_mc_4,L_26,tpt,15.538,Average
13289,sym_5_mc_2_sym_7_mc_4_L_27,sym_5_mc_2,sym_7_mc_4,L_27,tpt,18.753,Average
13290,sym_5_mc_2_sym_7_mc_4_L_28,sym_5_mc_2,sym_7_mc_4,L_28,tpt,16.063,Average
13291,sym_5_mc_2_sym_7_mc_4_L_29,sym_5_mc_2,sym_7_mc_4,L_29,tpt,18.47,Average
13292,sym_5_mc_2_sym_7_mc_4_L_2,sym_5_mc_2,sym_7_mc_4,L_2,tpt,7.124,Bad
13293,sym_5_mc_2_sym_7_mc_4_L_30,sym_5_mc_2,sym_7_mc_4,L_30,tpt,17.56,Average
13294,sym_5_mc_2_sym_7_mc_4_L_31,sym_5_mc_2,sym_7_mc_4,L_31,tpt,15.807,Average
13295,sym_5_mc_2_sym_7_mc_4_L_32,sym_5_mc_2,sym_7_mc_4,L_32,tpt,19.009,Average
13296,sym_5_mc_2_sym_7_mc_4_L_33,sym_5_mc_2,sym_7_mc_4,L_33,tpt,18.912,Average
13297,sym_5_mc_2_sym_7_mc_4_L_34,sym_5_mc_2,sym_7_mc_4,L_34,tpt,20.492,Good
13298,sym_5_mc_2_sym_7_mc_4_L_35,sym_5_mc_2,sym_7_mc_4,L_35,tpt,19.438,Average
13299,sym_5_mc_2_sym_7_mc_4_L_36,sym_5_mc_2,sym_7_mc_4,L_36,tpt,19.27,Average
13300,sym_5_mc_2_sym_7_mc_4_L_37,sym_5_mc_2,sym_7_mc_4,L_37,tpt,20.653,Good
13301,sym_5_mc_2_sym_7_mc_4_L_38,sym_5_mc_2,sym_7_mc_4,L_38,tpt,20.493,Good
13302,sym_5_mc_2_sym_7_mc_4_L_39,sym_5_mc_2,sym_7_mc_4,L_39,tpt,21.229,Good
13303,sym_5_mc_2_sym_7_mc_4_L_3,sym_5_mc_2,sym_7_mc_4,L_3,tpt,8.182,Bad
13304,sym_5_mc_2_sym_7_mc_4_L_40,sym_5_mc_2,sym_7_mc_4,L_40,tpt,20.7,Good
13305,sym_5_mc_2_sym_7_mc_4_L_41,sym_5_mc_2,sym_7_mc_4,L_41,tpt,22.328,Good
13306,sym_5_mc_2_sym_7_mc_4_L_42,sym_5_mc_2,sym_7_mc_4,L_42,tpt,20.598,Good
13307,sym_5_mc_2_sym_7_mc_4_L_43,sym_5_mc_2,sym_7_mc_4,L_43,tpt,24.247,Good
13308,sym_5_mc_2_sym_7_mc_4_L_44,sym_5_mc_2,sym_7_mc_4,L_44,tpt,23.509,Good
13309,sym_5_mc_2_sym_7_mc_4_L_45,sym_5_mc_2,sym_7_mc_4,L_45,tpt,21.83,Good
13310,sym_5_mc_2_sym_7_mc_4_L_46,sym_5_mc_2,sym_7_mc_4,L_46,tpt,27.288,Excellent
13311,sym_5_mc_2_sym_7_mc_4_L_47,sym_5_mc_2,sym_7_mc_4,L_47,tpt,27.527,Excellent
13312,sym_5_mc_2_sym_7_mc_4_L_4,sym_5_mc_2,sym_7_mc_4,L_4,tpt,7.808,Bad
13313,sym_5_mc_2_sym_7_mc_4_L_5,sym_5_mc_2,sym_7_mc_4,L_5,tpt,6.518,Bad
13314,sym_5_mc_2_sym_7_mc_4_L_6,sym_5_mc_2,sym_7_mc_4,L_6,tpt,7.822,Bad
13315,sym_5_mc_2_sym_7_mc_4_L_7,sym_5_mc_2,sym_7_mc_4,L_7,tpt,8.478,Bad
13316,sym_5_mc_2_sym_7_mc_4_L_8,sym_5_mc_2,sym_7_mc_4,L_8,tpt,8.116,Bad
13317,sym_5_mc_2_sym_7_mc_4_L_9,sym_5_mc_2,sym_7_mc_4,L_9,tpt,8.112,Bad
13318,sym_5_on_10_sym_7_mc_4__,sym_5_on_10,sym_7_mc_4,,tpt,5.599,Bad
13319,sym_5_on_10_sym_7_mc_4_L_10,sym_5_on_10,sym_7_mc_4,L_10,tpt,11.453,Poor
13320,sym_5_on_10_sym_7_mc_4_L_11,sym_5_on_10,sym_7_mc_4,L_11,tpt,11.153,Poor
13321,sym_5_on_10_sym_7_mc_4_L_12,sym_5_on_10,sym_7_mc_4,L_12,tpt,13.106,Poor
13322,sym_5_on_10_sym_7_mc_4_L_13,sym_5_on_10,sym_7_mc_4,L_13,tpt,12.21,Poor
13323,sym_5_on_10_sym_7_mc_4_L_14,sym_5_on_10,sym_7_mc_4,L_14,tpt,15.135,Average
